id,spot_name,type,company,district,address,apparatus_name,latitude,longitude,twd97X,twd97Y,wgs84aX,wgs84aY
237,新北市八里區公所1F,NewTaipei,中華電信,八里區,新北市八里區八里大道18號,新北市八里區公所,25.153837,121.406129,290949.14,2782903.18,121.406183,25.154057
238,新北市八里區衛生所,NewTaipei,中華電信,八里區,新北市八里區舊城里舊城路16號1樓,新北市政府衛生局,25.147204,121.399739,290334.21,2782130.07,121.400061,25.147094
239,新北市三芝區公所,NewTaipei,中華電信,三芝區,新北市三芝區中山路1段32號1樓,新北市三芝區公所,25.257766,121.500872,300476.89,2794431.06,121.501115,25.257839
240,新北市三芝區衛生所,NewTaipei,中華電信,三芝區,新北市三芝區中山路1段12號1樓,新北市政府衛生局,25.258357,121.500569,300440.21,2794493.86,121.500753,25.258408
241,新北市三重戶政事務所-1,NewTaipei,中華電信,三重區,新北市三重區新北大道1段9號5樓,新北市政府民政局,25.06099,121.489167,299356.35,2772638.72,121.489205,25.061139
242,新北市三重戶政事務所-2,NewTaipei,中華電信,三重區,新北市三重區新北大道1段9號5樓,新北市政府民政局,25.06099,121.489167,299356.35,2772638.72,121.489205,25.061139
243,新北市三重戶政事務所溪美辦事處,NewTaipei,中華電信,三重區,新北市三重區溪尾街73號2樓,新北市政府民政局,25.077693,121.490849,299490.09,2774490.9,121.490597,25.077856
244,新北市三重地政事務所8F_A,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號8樓,新北市政府地政局,25.060881,121.488336,299275.03,2772645.07,121.4884,25.061199
245,新北市三重地政事務所8F_B,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號8樓,新北市政府地政局,25.060881,121.488336,299275.03,2772645.07,121.4884,25.061199
246,新北市三重地政事務所9F_A,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號8樓,新北市政府地政局,25.060881,121.488336,299275.03,2772645.07,121.4884,25.061199
247,新北市三重地政事務所9F_B,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號8樓,新北市政府地政局,25.060881,121.488336,299275.03,2772645.07,121.4884,25.061199
248,新北市三重區公所1F_A,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號1樓,新北市三重區公所,25.061018,121.488274,299275.03,2772645.07,121.4884,25.061199
249,新北市三重區公所1F_B,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號1樓,新北市三重區公所,25.061018,121.488274,299333.4,2772892.63,121.488987,25.063432
250,新北市三重區公所4F,NewTaipei,中華電信,三重區,新北市三重區新北大道1段11號4樓,新北市三重區公所,25.061018,121.488274,299275.03,2772645.07,121.4884,25.061199
251,新北市三重區衛生所,NewTaipei,中華電信,三重區,新北市三重區新北大道1段1號1樓,新北市政府衛生局,25.061118,121.491519,299576.93,2772645.39,121.491392,25.061192
252,新北市三峽戶政事務所,NewTaipei,中華電信,三峽區,新北市三峽區光明路71號5樓,新北市政府民政局,24.9285479,121.375924,287988.67,2757888.16,121.376129,24.928296
253,新北市三峽區公所1F_A,NewTaipei,中華電信,三峽區,新北市三峽區中山路17號1樓,新北市三峽區公所,24.934266,121.369045,301338.3,2764342.58,121.50854,24.986175
254,新北市三峽區公所1F_B,NewTaipei,中華電信,三峽區,新北市三峽區中山路17號1樓,新北市三峽區公所,24.934266,121.369045,287253.12,2758544.19,121.368864,24.934237
255,新北市三峽區公所2F_A,NewTaipei,中華電信,三峽區,新北市三峽區中山路17號2樓,新北市三峽區公所,24.934266,121.369045,287253.12,2758544.19,121.368864,24.934237
256,新北市三峽區公所2F_B,NewTaipei,中華電信,三峽區,新北市三峽區中山路17號2樓,新北市三峽區公所,24.934266,121.369045,287253.12,2758544.19,121.368864,24.934237
257,新北市三峽區公所3F,NewTaipei,中華電信,三峽區,新北市三峽區中山路17號3樓,新北市三峽區公所,24.934266,121.369045,287253.12,2758544.19,121.368864,24.934237
258,新北市三峽區衛生所,NewTaipei,中華電信,三峽區,新北市三峽區光明路71號3樓,新北市政府衛生局,24.9285478,121.375924,287988.67,2757888.16,121.376129,24.928296
259,新北市土城戶政事務所_A,NewTaipei,中華電信,土城區,新北市土城區和平路28號1樓,新北市政府民政局,24.972574,121.443044,294752.74,2762820.27,121.443258,24.97264
260,新北市土城戶政事務所_B,NewTaipei,中華電信,土城區,新北市土城區和平路28號1樓,新北市政府民政局,24.972574,121.443044,294752.74,2762820.27,121.443258,24.97264
261,新北市土城戶政事務所_C,NewTaipei,中華電信,土城區,新北市土城區和平路28號1樓,新北市政府民政局,24.972574,121.443044,294752.74,2762820.27,121.443258,24.97264
262,新北市土城區公所1F_A,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號1樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
263,新北市土城區公所1F_B,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號1樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
264,新北市土城區公所2F_A,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號2樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
265,新北市土城區公所2F_B,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號2樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
266,新北市土城區公所3F_A,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號3樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
267,新北市土城區公所3F_B,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號3樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
268,新北市土城區公所3F_C,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號3樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
269,新北市土城區公所4F_A,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號4樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
270,新北市土城區公所4F_B,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號4樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
271,新北市土城區公所5F_A,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號5樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
272,新北市土城區公所5F_B,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號5樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
273,新北市土城區公所7F_A,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號7樓,新北市土城區公所,24.9714241,121.442687,294713.82,2762808.25,121.442873,24.972533
274,新北市土城區公所7F_B,NewTaipei,中華電信,土城區,新北市土城區金城路1段101號7樓,新北市土城區公所,24.9714241,121.442687,302432.98,2767263.04,121.519495,25.012504
275,新北市土城區衛生所,NewTaipei,中華電信,土城區,新北市土城區和平路26號1樓,新北市政府衛生局,24.9729399,121.443065,294745.61,2762844.29,121.443189,24.972857
276,新北市中和戶政事務所4F_A,NewTaipei,中華電信,中和區,新北市中和區南山路236號4樓,新北市政府民政局,24.98972,121.506447,301150.89,2764733.13,121.506699,24.989707
277,新北市中和戶政事務所4F_B,NewTaipei,中華電信,中和區,新北市中和區南山路236號4樓,新北市政府民政局,24.98972,121.506447,301150.89,2764733.13,121.506699,24.989707
278,新北市中和戶政事務所5F,NewTaipei,中華電信,中和區,新北市中和區南山路236號5樓,新北市政府民政局,24.98972,121.506447,301150.89,2764733.13,121.506699,24.989707
279,新北市中和戶政事務所民享辦事處,NewTaipei,中華電信,中和區,新北市中和區民享街37號2樓之1,新北市政府民政局,25.0035462,121.4741203,297857.6,2766256.96,121.474129,25.003572
280,新北市中和戶政事務所員山辦事處,NewTaipei,中華電信,中和區,新北市中和區中正路1163號3樓,新北市政府民政局,25.009033,121.48178,298610.91,2766873.26,121.481614,25.009112
281,新北市中和地政事務所1F_A,NewTaipei,中華電信,中和區,新北市中和區復興路280號1樓,新北市政府地政局,24.990298,121.502206,300920.05,2765468.08,121.504439,24.99635
282,新北市中和地政事務所1F_B,NewTaipei,中華電信,中和區,新北市中和區復興路280號1樓,新北市政府地政局,24.990298,121.502206,299254.91,2766571.45,121.487983,25.006367
283,新北市中和地政事務所2F_A,NewTaipei,中華電信,中和區,新北市中和區復興路280號2樓,新北市政府地政局,24.990298,121.502206,300716.9,2764819.77,121.502403,24.990504
284,新北市中和地政事務所2F_B,NewTaipei,中華電信,中和區,新北市中和區復興路280號2樓,新北市政府地政局,24.990298,121.502206,300716.9,2764819.77,121.502403,24.990504
285,新北市中和地政事務所3F_A,NewTaipei,中華電信,中和區,新北市中和區復興路280號3樓,新北市政府地政局,24.990298,121.502206,300716.9,2764819.77,121.502403,24.990504
286,新北市中和地政事務所3F_B,NewTaipei,中華電信,中和區,新北市中和區復興路280號3樓,新北市政府地政局,24.990298,121.502206,300716.9,2764819.77,121.502403,24.990504
287,新北市中和地政事務所4F_A,NewTaipei,中華電信,中和區,新北市中和區復興路280號4樓,新北市政府地政局,24.990298,121.502206,300716.9,2764819.77,121.502403,24.990504
288,新北市中和地政事務所4F_B,NewTaipei,中華電信,中和區,新北市中和區復興路280號4樓,新北市政府地政局,24.990298,121.502206,300716.9,2764819.77,121.502403,24.990504
289,新北市中和區公所1F_A,NewTaipei,中華電信,中和區,新北市中和區景平路634-2號1樓,新北市中和區公所,24.998635,121.500995,300545.23,2765709.71,121.500735,24.998544
290,新北市中和區公所1F_B,NewTaipei,中華電信,中和區,新北市中和區景平路634-2號1樓,新北市中和區公所,24.998635,121.500995,300545.23,2765709.71,121.500735,24.998544
291,新北市中和區衛生所1F_A,NewTaipei,中華電信,中和區,新北市中和區南山路4巷3號1樓,新北市政府衛生局,24.998613,121.501677,300636.25,2765726.38,121.501637,24.998692
292,新北市中和區衛生所1F_B,NewTaipei,中華電信,中和區,新北市中和區南山路4巷3號1樓,新北市政府衛生局,24.998613,121.501677,300636.25,2765726.38,121.501637,24.998692
293,新北市五股戶政事務所_A,NewTaipei,中華電信,五股區,新北市五股區中興路4段70號1樓,新北市政府民政局,25.0830706,121.4376993,294085.2,2775098.03,121.437039,25.083504
294,新北市五股戶政事務所_B,NewTaipei,中華電信,五股區,新北市五股區中興路4段70號1樓,新北市政府民政局,25.0830706,121.4376993,294085.2,2775098.03,121.437039,25.083504
295,新北市五股戶政事務所八里區所,NewTaipei,中華電信,八里區,新北市八里區八里大道18號,新北市政府民政局,25.153837,121.406129,290949.14,2782903.18,121.406183,25.154057
296,新北市五股區公所1F_A,NewTaipei,中華電信,五股區,新北市五股區中興路4段50號1樓,新北市五股區公所,25.083171,121.4379028,294188.46,2775049.2,121.438061,25.08306
297,新北市五股區公所1F_B,NewTaipei,中華電信,五股區,新北市五股區中興路4段50號1樓,新北市五股區公所,25.083171,121.4379028,304830.27,2763024.02,121.543077,24.974149
298,新北市五股區公所2F,NewTaipei,中華電信,五股區,新北市五股區中興路4段50號2樓,新北市五股區公所,25.083171,121.4379028,294188.46,2775049.2,121.438061,25.08306
299,新北市五股區公所4F,NewTaipei,中華電信,五股區,新北市五股區中興路4段50號4樓,新北市五股區公所,25.083171,121.4379028,294188.46,2775049.2,121.438061,25.08306
300,新北市五股區衛生所_A,NewTaipei,中華電信,五股區,新北市五股區新城三路11號3樓,新北市政府衛生局,25.083573,121.43676,295150.4,2776290.27,121.447638,25.094236
301,新北市五股區衛生所_B,NewTaipei,中華電信,五股區,新北市五股區新城三路11號3樓,新北市政府衛生局,25.083573,121.43676,295150.4,2776290.27,121.447638,25.094236
302,新北市平溪區公所,NewTaipei,中華電信,平溪區,新北市平溪區平溪街45號1樓,新北市平溪區公所,25.026689,121.73819,324498.09,2768929.48,121.738189,25.026623
303,新北市平溪區衛生所,NewTaipei,中華電信,平溪區,新北市平溪區公園街17號1樓,新北市政府衛生局,25.025184,121.739164,324397.88,2768713.69,121.737184,25.02468
304,新北市永和戶政事務所_A,NewTaipei,中華電信,永和區,新北市永和區竹林路200-1號1樓,新北市政府民政局,25.008961,121.520279,302498.45,2766869.31,121.520128,25.008947
305,新北市永和戶政事務所_B,NewTaipei,中華電信,永和區,新北市永和區竹林路200-1號1樓,新北市政府民政局,25.008961,121.520279,302498.45,2766869.31,121.520128,25.008947
306,新北市永和區公所1F,NewTaipei,中華電信,永和區,新北市永和區竹林路200號1樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
307,新北市永和區公所2F-1,NewTaipei,中華電信,永和區,新北市永和區竹林路200號2樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
308,新北市永和區公所2F-2,NewTaipei,中華電信,永和區,新北市永和區竹林路200號2樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
309,新北市永和區公所3F-1_A,NewTaipei,中華電信,永和區,新北市永和區竹林路200號3樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
310,新北市永和區公所3F-1_B,NewTaipei,中華電信,永和區,新北市永和區竹林路200號3樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
311,新北市永和區公所3F-2,NewTaipei,中華電信,永和區,新北市永和區竹林路200號3樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
312,新北市永和區公所4F,NewTaipei,中華電信,永和區,新北市永和區竹林路200號4樓,新北市永和區公所,25.008978,121.520277,302534.17,2766894.98,121.520483,25.009177
313,新北市永和區衛生所,NewTaipei,中華電信,永和區,新北市永和區秀朗路1段137號1樓,新北市政府衛生局,25.00502,121.516206,302106.8,2766427.37,121.516231,25.00497
314,新北市石門區公所,NewTaipei,中華電信,石門區,新北市石門區尖鹿里中山路66號1樓,新北市石門區公所,25.2686111,121.5713889,307184.64,2798154.4,121.56786,25.291211
315,新北市石門區衛生所,NewTaipei,中華電信,石門區,新北市石門區石門區中山路28之1號,新北市石門區公所,25.290368,121.565902,307184.64,2798154.32,121.567861,25.291211
316,新北市石碇區公所_A,NewTaipei,中華電信,石碇區,新北市石碇區碇坪路1段37號,新北市石碇區公所,24.991337,121.660538,316416.85,2764997.61,121.657928,24.991503
317,新北市石碇區公所_B,NewTaipei,中華電信,石碇區,新北市石碇區碇坪路1段37號,新北市石碇區公所,24.991337,121.660538,316416.85,2764997.61,121.657928,24.991503
318,新北市石碇區公所_C,NewTaipei,中華電信,石碇區,新北市石碇區碇坪路1段37號3樓,新北市石碇區公所,24.991337,121.660538,316416.85,2764997.61,121.657928,24.991503
319,新北市石碇區公所_D,NewTaipei,中華電信,石碇區,新北市石碇區碇坪路1段37號4樓,新北市石碇區公所,24.991337,121.660538,316416.85,2764997.61,121.657928,24.991503
320,新北市石碇區衛生所,NewTaipei,中華電信,石碇區,新北市石碇區碇坪路碇坪路1段82號,新北市政府衛生局,24.991343,121.660543,318295.36,2763387.66,121.676457,24.976886
321,新北市立十三行博物館_A,NewTaipei,中華電信,八里區,新北市八里區博物館路200號1樓,新北市政府文化局,25.1568419,121.405074,290829.53,2783228.28,121.405007,25.156996
322,新北市立十三行博物館_B,NewTaipei,中華電信,八里區,新北市八里區博物館路200號1樓,新北市政府文化局,25.1568419,121.405074,290829.53,2783228.28,121.405007,25.156996
323,新北市立三峽火化場-1,NewTaipei,中華電信,三峽區,新北市三峽區介壽路3段260巷1號3F,新北市政府民政局,24.948926,121.407448,291162.38,2760192.01,121.40762,24.949013
324,新北市立圖書館八里分館-1_A,NewTaipei,中華電信,八里區,新北市八里區舊城里舊城路19號5樓,新北市政府文化局,25.1465448,121.4001187,290314.57,2782073.23,121.399865,25.146582
325,新北市立圖書館八里分館-1_B,NewTaipei,中華電信,八里區,新北市八里區舊城里舊城路19號5樓,新北市政府文化局,25.1465448,121.4001187,290314.57,2782073.23,121.399865,25.146582
326,新北市立圖書館八里分館-2,NewTaipei,中華電信,八里區,新北市八里區舊城里舊城路19號6樓,新北市政府文化局,25.1465448,121.4001187,290314.57,2782073.23,121.399865,25.146582
327,新北市立圖書館三芝分館-1,NewTaipei,中華電信,三芝區,新北市三芝區淡金路1段37號2樓,新北市政府文化局,25.259359,121.501195,285617.25,2760142.38,121.352707,24.948705
328,新北市立圖書館三芝分館-2,NewTaipei,中華電信,三芝區,新北市三芝區淡金路1段37號1樓,新北市政府文化局,25.259359,121.501195,300482.71,2794607.4,121.501179,25.259431
329,新北市立圖書館三重五常分館,NewTaipei,中華電信,三重區,新北市三重區五華街7巷30號2樓,新北市政府文化局,25.08079,121.496026,300043.46,2774818.56,121.496095,25.080796
330,新北市立圖書館三重五常分館3F_A,NewTaipei,中華電信,三重區,新北市三重區五華街7巷30號3樓,新北市政府文化局,25.08079,121.496026,300043.46,2774818.56,121.496095,25.080796
331,新北市立圖書館三重五常分館3F_B,NewTaipei,中華電信,三重區,新北市三重區五華街7巷30號3樓,新北市政府文化局,25.08079,121.496026,300043.46,2774818.56,121.496095,25.080796
332,新北市立圖書館三重分館1F_A,NewTaipei,中華電信,三重區,新北市三重區自強路1段158號1樓,新北市政府文化局,25.0659999,121.495992,300006.15,2773207.01,121.495666,25.066248
333,新北市立圖書館三重分館1F_B,NewTaipei,中華電信,三重區,新北市三重區自強路1段158號1樓,新北市政府文化局,25.0659999,121.495992,300006.15,2773207.01,121.495666,25.066248
334,新北市立圖書館三重分館3F-1_A,NewTaipei,中華電信,三重區,新北市三重區自強路1段158號3樓,新北市政府文化局,25.0659999,121.495992,300006.15,2773207.01,121.495666,25.066248
335,新北市立圖書館三重分館3F-1_B,NewTaipei,中華電信,三重區,新北市三重區自強路1段158號3樓,新北市政府文化局,25.0659999,121.495992,300006.15,2773207.01,121.495666,25.066248
336,新北市立圖書館三重分館3F-2_A,NewTaipei,中華電信,三重區,新北市三重區自強路1段158號3樓,新北市政府文化局,25.0659999,121.495992,300006.15,2773207.01,121.495666,25.066248
337,新北市立圖書館三重分館3F-2_B,NewTaipei,中華電信,三重區,新北市三重區自強路1段158號3樓,新北市政府文化局,25.0659999,121.495992,0,0,,
338,新北市立圖書館三重田中分館2F,NewTaipei,中華電信,三重區,新北市三重區忠孝路3段40巷51號2樓,新北市政府文化局,25.065531,121.483024,298742.19,2773123.82,121.483135,25.065538
339,新北市立圖書館三重田中分館3F,NewTaipei,中華電信,三重區,新北市三重區忠孝路3段40巷51號3樓,新北市政府文化局,25.065531,121.483024,298742.19,2773123.82,121.483135,25.065538
340,新北市立圖書館三重田中分館4F,NewTaipei,中華電信,三重區,新北市三重區忠孝路3段40巷51號4樓,新北市政府文化局,25.065531,121.483024,298742.19,2773123.82,121.483135,25.065538
341,新北市立圖書館三重南區分館-1_A,NewTaipei,中華電信,三重區,新北市三重區重安街70號3樓,新北市政府文化局,25.057233,121.491572,299575.21,2772194.6,121.491359,25.057122
342,新北市立圖書館三重南區分館-1_B,NewTaipei,中華電信,三重區,新北市三重區重安街70號3樓,新北市政府文化局,25.057233,121.491572,299575.21,2772194.6,121.491359,25.057122
343,新北市立圖書館三重南區分館-2_A,NewTaipei,中華電信,三重區,新北市三重區重安街70號3樓,新北市政府文化局,25.057233,121.491572,299575.21,2772194.6,121.491359,25.057122
344,新北市立圖書館三重南區分館-2_B,NewTaipei,中華電信,三重區,新北市三重區重安街70號3樓,新北市政府文化局,25.057233,121.491572,292649.55,2763954.03,121.422463,24.982936
345,新北市立圖書館三重南區分館-3,NewTaipei,中華電信,三重區,新北市三重區重安街70號3樓,新北市政府文化局,25.057233,121.491572,299575.21,2772194.6,121.491359,25.057122
346,新北市立圖書館三重東區分館1F_A,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號1樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
347,新北市立圖書館三重東區分館1F_B,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號1樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
348,新北市立圖書館三重東區分館1F_C,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號1樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
349,新北市立圖書館三重東區分館2F_A,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號2樓,新北市政府文化局,25.083629,121.487597,301990.76,2762421.62,121.514931,24.96881
350,新北市立圖書館三重東區分館2F_B,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號2樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
351,新北市立圖書館三重東區分館2F_C,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號2樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
352,新北市立圖書館三重東區分館3F_A,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號3樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
353,新北市立圖書館三重東區分館3F_B,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號3樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
354,新北市立圖書館三重東區分館3F_C,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號3樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
355,新北市立圖書館三重東區分館4F_A,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號4樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
356,新北市立圖書館三重東區分館4F_B,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號4樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
357,新北市立圖書館三重東區分館4F_C,NewTaipei,中華電信,三重區,新北市三重區溪尾街303號4樓,新北市政府文化局,25.083629,121.487597,299191.58,2775133.8,121.487661,25.083669
358,新北市立圖書館三重區崇德分館2F_A,NewTaipei,中華電信,三重區,新北市三重區仁孝街62號2樓,新北市政府文化局,25.07462,121.497257,300169.33,2774117.09,121.497317,25.074458
359,新北市立圖書館三重區崇德分館2F_B,NewTaipei,中華電信,三重區,新北市三重區仁孝街62號2樓,新北市政府文化局,25.07462,121.497257,300169.33,2774117.09,121.497317,25.074458
360,新北市立圖書館三重區崇德分館3F_A,NewTaipei,中華電信,三重區,新北市三重區仁孝街62號3樓,新北市政府文化局,25.07462,121.497257,300169.33,2774117.09,121.497317,25.074458
361,新北市立圖書館三重區崇德分館3F_B,NewTaipei,中華電信,三重區,新北市三重區仁孝街62號3樓,新北市政府文化局,25.07462,121.497257,300169.33,2774117.09,121.497317,25.074458
362,新北市立圖書館三重培德分館1F,NewTaipei,中華電信,三重區,新北市三重區忠孝路2段35號1樓,新北市政府文化局,25.071167,121.486212,299025.31,2773786.2,121.485965,25.071509
363,新北市立圖書館三重培德分館2F,NewTaipei,中華電信,三重區,新北市三重區忠孝路2段35號2樓,新北市政府文化局,25.071167,121.486212,299025.31,2773786.2,121.485965,25.071509
364,新北市立圖書館三峽分館1F,NewTaipei,中華電信,三峽區,新北市三峽區永安街9巷5號1樓,新北市政府文化局,24.9297149,121.376464,288021.2,2758033.22,121.376455,24.929605
365,新北市立圖書館三峽分館2F-1,NewTaipei,中華電信,三峽區,新北市三峽區永安街9巷5號2樓,新北市政府文化局,24.9297149,121.376464,288021.2,2758033.22,121.376455,24.929605
366,新北市立圖書館三峽分館2F-2,NewTaipei,中華電信,三峽區,新北市三峽區永安街9巷5號2樓,新北市政府文化局,24.9297149,121.376464,288021.2,2758033.22,121.376455,24.929605
367,新北市立圖書館三峽分館3F-1,NewTaipei,中華電信,三峽區,新北市三峽區永安街9巷5號3樓,新北市政府文化局,24.9297149,121.376464,288021.2,2758033.22,121.376455,24.929605
368,新北市立圖書館三峽分館3F-2,NewTaipei,中華電信,三峽區,新北市三峽區永安街9巷5號3樓,新北市政府文化局,24.9297149,121.376464,288021.2,2758033.22,121.376455,24.929605
369,新北市立圖書館土城分館7F_A,NewTaipei,中華電信,土城區,新北市土城區中正路18號7樓,新北市政府文化局,24.974946,121.443014,294726.77,2763089.77,121.44301,24.975074
370,新北市立圖書館土城分館7F_B,NewTaipei,中華電信,土城區,新北市土城區中正路18號7樓,新北市政府文化局,24.974946,121.443014,294726.77,2763089.77,121.44301,24.975074
371,新北市立圖書館土城分館7F_C,NewTaipei,中華電信,土城區,新北市土城區中正路18號7樓,新北市政府文化局,24.974946,121.443014,294726.77,2763089.77,121.44301,24.975074
372,新北市立圖書館土城柑林埤圖書閱覽室-1,NewTaipei,中華電信,土城區,新北市土城區學享街55號3樓,新北市政府文化局,24.987083,121.451878,295626.94,2764417.41,121.45197,24.987033
373,新北市立圖書館土城柑林埤圖書閱覽室-2,NewTaipei,中華電信,土城區,新北市土城區學享街55號3樓,新北市政府文化局,24.987083,121.451878,295626.94,2764417.41,121.45197,24.987033
374,新北市立圖書館土城祖田圖書閱覽室_A,NewTaipei,中華電信,土城區,新北市土城區中央路4段283-1號4樓,新北市政府文化局,24.953947,121.412755,291586.96,2760603.34,121.411837,24.952715
375,新北市立圖書館土城祖田圖書閱覽室_B,NewTaipei,中華電信,土城區,新北市土城區中央路4段283-1號4樓,新北市政府文化局,24.953947,121.412755,291586.96,2760603.34,121.411837,24.952715
376,新北市立圖書館土城清水圖書閱覽室2F_A,NewTaipei,中華電信,土城區,新北市土城區清水路243-1號2樓,新北市政府文化局,24.983432,121.461498,296585.74,2764024.15,121.461454,24.983454
377,新北市立圖書館土城清水圖書閱覽室2F_B,NewTaipei,中華電信,土城區,新北市土城區清水路243-1號2樓,新北市政府文化局,24.983432,121.461498,296585.74,2764024.15,121.461454,24.983454
378,新北市立圖書館土城清水圖書閱覽室B1,NewTaipei,中華電信,土城區,新北市土城區清水路243-1號B1,新北市政府文化局,24.983432,121.461498,296585.74,2764024.15,121.461454,24.983454
379,新北市立圖書館土城親子分館_A,NewTaipei,中華電信,土城區,新北市土城區中洲路28巷30號4樓,新北市政府文化局,24.9581726,121.4151617,294707.55,2762812.42,121.442811,24.972571
380,新北市立圖書館土城親子分館_B,NewTaipei,中華電信,土城區,新北市土城區中洲路28巷30號4樓,新北市政府文化局,24.9581726,121.4151617,294707.55,2762812.42,121.442811,24.972571
381,新北市立圖書館土城親子分館_C,NewTaipei,中華電信,土城區,新北市土城區中洲路28巷30號4樓,新北市政府文化局,24.9581726,121.4151617,294707.55,2762812.42,121.442811,24.972571
382,新北市立圖書館中和大同圖書閱覽室-1,NewTaipei,中華電信,中和區,新北市中和區圓通路121巷5號1樓,新北市政府文化局,24.995588,121.499546,300438.51,2765439.43,121.499668,24.996108
383,新北市立圖書館中和大同圖書閱覽室-2,NewTaipei,中華電信,中和區,新北市中和區圓通路121巷5號1樓,新北市政府文化局,24.995588,121.499546,300438.51,2765439.43,121.499668,24.996108
384,新北市立圖書館中和分館6F-1,NewTaipei,中華電信,中和區,新北市中和區南山路236號6樓,新北市政府文化局,24.989721,121.506447,301150.89,2764733.13,121.506699,24.989707
385,新北市立圖書館中和分館6F-2,NewTaipei,中華電信,中和區,新北市中和區南山路236號6樓,新北市政府文化局,24.989721,121.506447,301150.89,2764733.13,121.506699,24.989707
386,新北市立圖書館中和分館6F-3,NewTaipei,中華電信,中和區,新北市中和區南山路236號6樓,新北市政府文化局,24.989721,121.506447,301150.89,2764733.13,121.506699,24.989707
387,新北市立圖書館中和分館7F_A,NewTaipei,中華電信,中和區,新北市中和區南山路236號7樓,新北市政府文化局,24.989721,121.506447,301150.89,2764733.13,121.506699,24.989707
388,新北市立圖書館中和分館7F_B,NewTaipei,中華電信,中和區,新北市中和區南山路236號7樓,新北市政府文化局,24.989721,121.506447,301150.89,2764733.13,121.506699,24.989707
